Kommun/Landsting;Nyckeltal;År;Visat Värde
Halmstad;Förvärvsarbetande invånare 60-64 år, andel (%);2008;66.124707
Halmstad;Förvärvsarbetande invånare 60-64 år, andel (%);2009;64.805784
Halmstad;Förvärvsarbetande invånare 60-64 år, andel (%);2010;66.334122
Halmstad;Mediannettoinkomst, kr/inv 20+;2008;182888
Halmstad;Mediannettoinkomst, kr/inv 20+;2009;186723
Halmstad;Mediannettoinkomst, kr/inv 20+;2010;189419
Halmstad;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.10496653
Halmstad;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4
Halmstad;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.04207277
Halmstad;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;12.3
Halmstad;Utpendlingsomfattning i kommunen, (%);2008;14.494522
Halmstad;Utpendlingsomfattning i kommunen, (%);2009;14.450881
Halmstad;Utpendlingsomfattning i kommunen, (%);2010;14.629972
Hammarö;Arbetslöshet, (%);2008;4.383845
Hammarö;Arbetslöshet, (%);2009;5.859509
Hammarö;Arbetslöshet, (%);2010;7.379279
Hammarö;Arbetslöshet, (%);2011;6.113931
Hammarö;Arbetslöshet, (%);2012;6.076723
Hammarö;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;30.941895
Hammarö;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;30.705814
Hammarö;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;30.831099
Hammarö;Förvärvsarbetande i privat sektor, andel (%);2008;59.085097
Hammarö;Förvärvsarbetande i privat sektor, andel (%);2009;59.068557
Hammarö;Förvärvsarbetande i privat sektor, andel (%);2010;59.27755
Hammarö;Förvärvsarbetande i övriga sektorer, andel (%);2008;5.029123
Hammarö;Förvärvsarbetande i övriga sektorer, andel (%);2009;5.076656
Hammarö;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.769296
Hammarö;Förvärvsarbetande invånare 16-19 år, andel (%);2008;14.408602
Hammarö;Förvärvsarbetande invånare 16-19 år, andel (%);2009;11.97479
Hammarö;Förvärvsarbetande invånare 16-19 år, andel (%);2010;11.308204
Hammarö;Förvärvsarbetande invånare 20-24 år, andel (%);2008;53.162393
Hammarö;Förvärvsarbetande invånare 20-24 år, andel (%);2009;43.82716
Hammarö;Förvärvsarbetande invånare 20-24 år, andel (%);2010;49.453978
Hammarö;Förvärvsarbetande invånare 20-64 år, andel (%);2008;81.434244
Hammarö;Förvärvsarbetande invånare 20-64 år, andel (%);2009;79.210998
Hammarö;Förvärvsarbetande invånare 20-64 år, andel (%);2010;81.066286
Hammarö;Förvärvsarbetande invånare 25-34 år, andel (%);2008;79.84556
Hammarö;Förvärvsarbetande invånare 25-34 år, andel (%);2009;75.623053
Hammarö;Förvärvsarbetande invånare 25-34 år, andel (%);2010;81.297134
Hammarö;Förvärvsarbetande invånare 35-49 år, andel (%);2008;90.291262
Hammarö;Förvärvsarbetande invånare 35-49 år, andel (%);2009;88.494276
Hammarö;Förvärvsarbetande invånare 35-49 år, andel (%);2010;89.553991
Hammarö;Förvärvsarbetande invånare 50-59 år, andel (%);2008;84.346959
Hammarö;Förvärvsarbetande invånare 50-59 år, andel (%);2009;84.346959
Hammarö;Förvärvsarbetande invånare 50-59 år, andel (%);2010;85.107446
Hammarö;Förvärvsarbetande invånare 60-64 år, andel (%);2008;64.522417
Hammarö;Förvärvsarbetande invånare 60-64 år, andel (%);2009;65.098039
Hammarö;Förvärvsarbetande invånare 60-64 år, andel (%);2010;64.459591
Hammarö;Mediannettoinkomst, kr/inv 20+;2008;199337
Hammarö;Mediannettoinkomst, kr/inv 20+;2009;204097
Hammarö;Mediannettoinkomst, kr/inv 20+;2010;210825
Hammarö;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.72931308
Hammarö;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.1
Hammarö;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;11.60734527
Hammarö;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;11
Hammarö;Utpendlingsomfattning i kommunen, (%);2008;65.307572
Hammarö;Utpendlingsomfattning i kommunen, (%);2009;65.157651
Hammarö;Utpendlingsomfattning i kommunen, (%);2010;66.756032
Haninge;Arbetslöshet, (%);2008;3.315825
Haninge;Arbetslöshet, (%);2009;4.018534
Haninge;Arbetslöshet, (%);2010;5.46439
Haninge;Arbetslöshet, (%);2011;5.29341
Haninge;Arbetslöshet, (%);2012;5.437492
Haninge;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;17.543007
Haninge;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;16.628733
Haninge;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;16.200788
Haninge;Förvärvsarbetande i privat sektor, andel (%);2008;74.195901
Haninge;Förvärvsarbetande i privat sektor, andel (%);2009;74.960924
Haninge;Förvärvsarbetande i privat sektor, andel (%);2010;75.729638
Haninge;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.40814
Haninge;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.551156
Haninge;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.376839
Haninge;Förvärvsarbetande invånare 16-19 år, andel (%);2008;20.768386
Haninge;Förvärvsarbetande invånare 16-19 år, andel (%);2009;18.860215
Haninge;Förvärvsarbetande invånare 16-19 år, andel (%);2010;20.127445
Haninge;Förvärvsarbetande invånare 20-24 år, andel (%);2008;66.53111
Haninge;Förvärvsarbetande invånare 20-24 år, andel (%);2009;61.431603
Haninge;Förvärvsarbetande invånare 20-24 år, andel (%);2010;64.910355
Haninge;Förvärvsarbetande invånare 20-64 år, andel (%);2008;77.790317
Haninge;Förvärvsarbetande invånare 20-64 år, andel (%);2009;75.627287
Haninge;Förvärvsarbetande invånare 20-64 år, andel (%);2010;76.861754
Haninge;Förvärvsarbetande invånare 25-34 år, andel (%);2008;78.445748
Haninge;Förvärvsarbetande invånare 25-34 år, andel (%);2009;74.72792
Haninge;Förvärvsarbetande invånare 25-34 år, andel (%);2010;75.744109
Haninge;Förvärvsarbetande invånare 35-49 år, andel (%);2008;84.708057
Haninge;Förvärvsarbetande invånare 35-49 år, andel (%);2009;83.259707
Haninge;Förvärvsarbetande invånare 35-49 år, andel (%);2010;84.309322
Haninge;Förvärvsarbetande invånare 50-59 år, andel (%);2008;79.363998
Haninge;Förvärvsarbetande invånare 50-59 år, andel (%);2009;77.83517
Haninge;Förvärvsarbetande invånare 50-59 år, andel (%);2010;78.760446
Haninge;Förvärvsarbetande invånare 60-64 år, andel (%);2008;62.126504
Haninge;Förvärvsarbetande invånare 60-64 år, andel (%);2009;61.892326
Haninge;Förvärvsarbetande invånare 60-64 år, andel (%);2010;62.327622
Haninge;Mediannettoinkomst, kr/inv 20+;2008;194259
Haninge;Mediannettoinkomst, kr/inv 20+;2009;198364
Haninge;Mediannettoinkomst, kr/inv 20+;2010;201874
Haninge;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.7209496
Haninge;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4.6
Haninge;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;10.16659725
Haninge;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;11.2
Haninge;Utpendlingsomfattning i kommunen, (%);2008;62.807529
Haninge;Utpendlingsomfattning i kommunen, (%);2009;62.747141
Haninge;Utpendlingsomfattning i kommunen, (%);2010;63.256774
Haparanda;Arbetslöshet, (%);2008;9.957138
Haparanda;Arbetslöshet, (%);2009;15.006618
Haparanda;Arbetslöshet, (%);2010;17.200731
Haparanda;Arbetslöshet, (%);2011;14.882859
Haparanda;Arbetslöshet, (%);2012;12.119658
Haparanda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;28.887135
Haparanda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;28.674232
Haparanda;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;28.329232
Haparanda;Förvärvsarbetande i privat sektor, andel (%);2008;60.405157
Haparanda;Förvärvsarbetande i privat sektor, andel (%);2009;60.171603
Haparanda;Förvärvsarbetande i privat sektor, andel (%);2010;61.088324
Haparanda;Förvärvsarbetande i övriga sektorer, andel (%);2008;5.393318
Haparanda;Förvärvsarbetande i övriga sektorer, andel (%);2009;5.452533
Haparanda;Förvärvsarbetande i övriga sektorer, andel (%);2010;5.441619
Haparanda;Förvärvsarbetande invånare 16-19 år, andel (%);2008;17.517007
Haparanda;Förvärvsarbetande invånare 16-19 år, andel (%);2009;15.025042
Haparanda;Förvärvsarbetande invånare 16-19 år, andel (%);2010;16.789668
Haparanda;Förvärvsarbetande invånare 20-24 år, andel (%);2008;59.13371
Haparanda;Förvärvsarbetande invånare 20-24 år, andel (%);2009;55.263158
Haparanda;Förvärvsarbetande invånare 20-24 år, andel (%);2010;57.418112
Haparanda;Förvärvsarbetande invånare 20-64 år, andel (%);2008;62.918619
Haparanda;Förvärvsarbetande invånare 20-64 år, andel (%);2009;60.017467
Haparanda;Förvärvsarbetande invånare 20-64 år, andel (%);2010;61.347957
Haparanda;Förvärvsarbetande invånare 25-34 år, andel (%);2008;60.553279
Haparanda;Förvärvsarbetande invånare 25-34 år, andel (%);2009;56.327801
Haparanda;Förvärvsarbetande invånare 25-34 år, andel (%);2010;58.934169
Haparanda;Förvärvsarbetande invånare 35-49 år, andel (%);2008;74.834802
Haparanda;Förvärvsarbetande invånare 35-49 år, andel (%);2009;70.98938
Haparanda;Förvärvsarbetande invånare 35-49 år, andel (%);2010;71.633238
Haparanda;Förvärvsarbetande invånare 50-59 år, andel (%);2008;62.6339
Haparanda;Förvärvsarbetande invånare 50-59 år, andel (%);2009;61.093248
Haparanda;Förvärvsarbetande invånare 50-59 år, andel (%);2010;63.973941
Haparanda;Förvärvsarbetande invånare 60-64 år, andel (%);2008;43.141852
Haparanda;Förvärvsarbetande invånare 60-64 år, andel (%);2009;42.824859
Haparanda;Förvärvsarbetande invånare 60-64 år, andel (%);2010;41.694537
Haparanda;Mediannettoinkomst, kr/inv 20+;2008;155680
Haparanda;Mediannettoinkomst, kr/inv 20+;2009;156781
Haparanda;Mediannettoinkomst, kr/inv 20+;2010;156055
Haparanda;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.3499917
Haparanda;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.8
Haparanda;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;20.28889258
Haparanda;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;19.7
Haparanda;Utpendlingsomfattning i kommunen, (%);2008;16.048408
Haparanda;Utpendlingsomfattning i kommunen, (%);2009;15.887074
Haparanda;Utpendlingsomfattning i kommunen, (%);2010;15.422477
Heby;Arbetslöshet, (%);2008;2.379421
Heby;Arbetslöshet, (%);2009;5.175957
Heby;Arbetslöshet, (%);2010;6.979434
Heby;Arbetslöshet, (%);2011;6.3543
Heby;Arbetslöshet, (%);2012;5.756875
Heby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;24.152474
Heby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;24.547587
Heby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;24.248892
Heby;Förvärvsarbetande i privat sektor, andel (%);2008;67.639903
Heby;Förvärvsarbetande i privat sektor, andel (%);2009;67.426273
Heby;Förvärvsarbetande i privat sektor, andel (%);2010;67.969135
Heby;Förvärvsarbetande i övriga sektorer, andel (%);2008;4.31468
Heby;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.172252
Heby;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.252175
Heby;Förvärvsarbetande invånare 16-19 år, andel (%);2008;17.430168
Heby;Förvärvsarbetande invånare 16-19 år, andel (%);2009;14.545455
Heby;Förvärvsarbetande invånare 16-19 år, andel (%);2010;18.247299
Heby;Förvärvsarbetande invånare 20-24 år, andel (%);2008;67.658999
Heby;Förvärvsarbetande invånare 20-24 år, andel (%);2009;59.620253
Heby;Förvärvsarbetande invånare 20-24 år, andel (%);2010;63.799283
Heby;Förvärvsarbetande invånare 20-64 år, andel (%);2008;79.324435
Heby;Förvärvsarbetande invånare 20-64 år, andel (%);2009;76.899986
Heby;Förvärvsarbetande invånare 20-64 år, andel (%);2010;77.561837
Heby;Förvärvsarbetande invånare 25-34 år, andel (%);2008;80.927384
Heby;Förvärvsarbetande invånare 25-34 år, andel (%);2009;76.558385
Heby;Förvärvsarbetande invånare 25-34 år, andel (%);2010;75.54019
Heby;Förvärvsarbetande invånare 35-49 år, andel (%);2008;85.282875
Heby;Förvärvsarbetande invånare 35-49 år, andel (%);2009;82.911392
Heby;Förvärvsarbetande invånare 35-49 år, andel (%);2010;84.2
Heby;Förvärvsarbetande invånare 50-59 år, andel (%);2008;82.118148
Heby;Förvärvsarbetande invånare 50-59 år, andel (%);2009;81.005291
Heby;Förvärvsarbetande invånare 50-59 år, andel (%);2010;81.681843
Heby;Förvärvsarbetande invånare 60-64 år, andel (%);2008;64.766839
Heby;Förvärvsarbetande invånare 60-64 år, andel (%);2009;67.820774
Heby;Förvärvsarbetande invånare 60-64 år, andel (%);2010;67.101304
Heby;Mediannettoinkomst, kr/inv 20+;2008;166995
Heby;Mediannettoinkomst, kr/inv 20+;2009;169067
Heby;Mediannettoinkomst, kr/inv 20+;2010;171124
Heby;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.46015424
Heby;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4.4
Heby;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.0437018
Heby;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;12.3
Heby;Utpendlingsomfattning i kommunen, (%);2008;46.326034
Heby;Utpendlingsomfattning i kommunen, (%);2009;47.788204
Heby;Utpendlingsomfattning i kommunen, (%);2010;47.282876
Hedemora;Arbetslöshet, (%);2008;3.02323
Hedemora;Arbetslöshet, (%);2009;4.88726
Hedemora;Arbetslöshet, (%);2010;6.813894
Hedemora;Arbetslöshet, (%);2011;6.229728
Hedemora;Arbetslöshet, (%);2012;6.144999
Hedemora;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;27.060653
Hedemora;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;27.688212
Hedemora;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;27.205456
Hedemora;Förvärvsarbetande i privat sektor, andel (%);2008;63.537396
Hedemora;Förvärvsarbetande i privat sektor, andel (%);2009;63.097175
Hedemora;Förvärvsarbetande i privat sektor, andel (%);2010;64.161346
Hedemora;Förvärvsarbetande i övriga sektorer, andel (%);2008;6.913615
Hedemora;Förvärvsarbetande i övriga sektorer, andel (%);2009;6.700192
Hedemora;Förvärvsarbetande i övriga sektorer, andel (%);2010;6.15206
Hedemora;Förvärvsarbetande invånare 16-19 år, andel (%);2008;18.529708
Hedemora;Förvärvsarbetande invånare 16-19 år, andel (%);2009;14.514408
Hedemora;Förvärvsarbetande invånare 16-19 år, andel (%);2010;16.424581
Hedemora;Förvärvsarbetande invånare 20-24 år, andel (%);2008;68.378063
Hedemora;Förvärvsarbetande invånare 20-24 år, andel (%);2009;60.572687
Hedemora;Förvärvsarbetande invånare 20-24 år, andel (%);2010;61.589404
Hedemora;Förvärvsarbetande invånare 20-64 år, andel (%);2008;78.58818
Hedemora;Förvärvsarbetande invånare 20-64 år, andel (%);2009;75.323453
Hedemora;Förvärvsarbetande invånare 20-64 år, andel (%);2010;76.923988
Hedemora;Förvärvsarbetande invånare 25-34 år, andel (%);2008;79.84375
Hedemora;Förvärvsarbetande invånare 25-34 år, andel (%);2009;75.922953
Hedemora;Förvärvsarbetande invånare 25-34 år, andel (%);2010;78.359909
Hedemora;Förvärvsarbetande invånare 35-49 år, andel (%);2008;86.735717
Hedemora;Förvärvsarbetande invånare 35-49 år, andel (%);2009;84.02185
Hedemora;Förvärvsarbetande invånare 35-49 år, andel (%);2010;84.986034
Hedemora;Förvärvsarbetande invånare 50-59 år, andel (%);2008;79.415855
Hedemora;Förvärvsarbetande invånare 50-59 år, andel (%);2009;78.940092
Hedemora;Förvärvsarbetande invånare 50-59 år, andel (%);2010;80.59633
Hedemora;Förvärvsarbetande invånare 60-64 år, andel (%);2008;63.255439
Hedemora;Förvärvsarbetande invånare 60-64 år, andel (%);2009;58.767014
Hedemora;Förvärvsarbetande invånare 60-64 år, andel (%);2010;60.729432
Hedemora;Mediannettoinkomst, kr/inv 20+;2008;169642
Hedemora;Mediannettoinkomst, kr/inv 20+;2009;172218
Hedemora;Mediannettoinkomst, kr/inv 20+;2010;177830
Hedemora;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.42792143
Hedemora;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4.1
Hedemora;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.40705804
Hedemora;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;12.1
Hedemora;Utpendlingsomfattning i kommunen, (%);2008;27.202036
Hedemora;Utpendlingsomfattning i kommunen, (%);2009;27.155746
Hedemora;Utpendlingsomfattning i kommunen, (%);2010;27.118398
Helsingborg;Arbetslöshet, (%);2008;4.857283
Helsingborg;Arbetslöshet, (%);2009;6.676936
Helsingborg;Arbetslöshet, (%);2010;8.696748
Helsingborg;Arbetslöshet, (%);2011;8.566488
Helsingborg;Arbetslöshet, (%);2012;8.912623
Helsingborg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;21.212332
Helsingborg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;20.965285
Helsingborg;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;20.477828
