key	value
1249	U. Area externt uthyrda lokaler (sjukhus kategori 1), kvm BRA
1250	U. Area externt uthyrda lokaler (sjukhus kategori 2), kvm BRA
1251	U. Area externt uthyrda lokaler (sjukhus kategori 3), kvm BRA
1252	U. Area externt uthyrda lokaler (sjukhus), kvm BRA
1253	U. Area externt uthyrda lokaler (vårdcentraler), kvm BRA
1254	U. Area externt uthyrda lokaler (övriga anläggningar), kvm BRA
1255	U. Area inhyrda lokaler och bostäder, kvm BRA
1256	U. Area inhyrda lokaler (sjukhus kategori 1) och bostäder, kvm BRA
1257	U. Area inhyrda lokaler (sjukhus kategori 2) och bostäder, kvm BRA
1258	U. Area inhyrda lokaler (sjukhus kategori 3) och bostäder, kvm BRA
1259	U. Area inhyrda lokaler (sjukhus) och bostäder, kvm BRA
1260	U. Area inhyrda lokaler (vårdcentraler) och bostäder, kvm BRA
1261	U. Area inhyrda lokaler (övriga anläggningar) och bostäder, kvm BRA
1262	U. Area köpta lokalytor, kvm BRA
1263	U. Area köpta lokalytor (sjukhus kategori 1), kvm BRA
1264	U. Area köpta lokalytor (sjukhus kategori 2), kvm BRA
1265	U. Area köpta lokalytor (sjukhus kategori 3), kvm BRA
1266	U. Area köpta lokalytor (sjukhus), kvm BRA
1267	U. Area köpta lokalytor (vårdcentraler), kvm BRA
1268	U. Area köpta lokalytor (övriga anläggningar), kvm BRA
1269	U. Area nya/tillbyggda lokalytor, kvm BRA
1270	U. Area nya/tillbyggda lokalytor (sjukhus kategori 1), kvm BRA
1271	U. Area nya/tillbyggda lokalytor (sjukhus kategori 2), kvm BRA
1272	U. Area nya/tillbyggda lokalytor (sjukhus kategori 3), kvm BRA
1273	U. Area nya/tillbyggda lokalytor (sjukhus), kvm BRA
1274	U. Area nya/tillbyggda lokalytor (vårdcentraler), kvm BRA
1275	U. Area nya/tillbyggda lokalytor (övriga anläggningar), kvm BRA
1276	U. Area rivna lokalytor, kvm BRA
1277	U. Area rivna lokalytor (sjukhus kategori 1), kvm BRA
1278	U. Area rivna lokalytor (sjukhus kategori 2), kvm BRA
1279	U. Area rivna lokalytor (sjukhus kategori 3), kvm BRA
1280	U. Area rivna lokalytor (sjukhus), kvm BRA
1281	U. Area rivna lokalytor (vårdcentraler), kvm BRA
1282	U. Area rivna lokalytor (övriga anläggningar), kvm BRA
1283	U. Area sålda lokalytor, kvm BRA
1284	U. Area sålda lokalytor (sjukhus kategori 1), kvm BRA
1285	U. Area sålda lokalytor (sjukhus kategori 2), kvm BRA
1286	U. Area sålda lokalytor (sjukhus kategori 3), kvm BRA
1287	U. Area sålda lokalytor (sjukhus), kvm BRA
1288	U. Area sålda lokalytor (vårdcentraler), kvm BRA
1289	U. Area sålda lokalytor (övriga anläggningar), kvm BRA
1290	U. Area vakanta lokaler, kvm BRA
1291	U. Area vakanta lokaler (sjukhus kategori 1), kvm BRA
1292	U. Area vakanta lokaler (sjukhus kategori 2), kvm BRA
1293	U. Area vakanta lokaler (sjukhus kategori 3), kvm BRA
1294	U. Area vakanta lokaler (sjukhus), kvm BRA
1295	U. Area vakanta lokaler (vårdcentraler), kvm BRA
1296	U. Area vakanta lokaler (övriga anläggningar), kvm BRA
1297	U. Arrangeras möten med brukar- och anhörigorganisationer inom stöd till personer med funktionsnedsättning (Ja=1, Nej=0)
1298	U. Artroskopier i knäled vid artros eller meniskskada, antal/100 000 inv
1299	U. Attacker av hjärtinfarkt, 5-årsm, antal/100 000 inv 20+
1300	U. Avfall, kg/vårdtillfälle
1301	U. Avfall, materialåtervunnet, som andel av total mängd avfall, (%)
1302	U. Avfall, organiskt, som andel av brännbart och organiskt avfall, (%)
1303	U. Avlidna inom 90 dagar efter operation för tjocktarmscancer, andel (%)
1304	U. Avlidna inom 90 dagar efter operation för ändtarmscancer, andel (%)
1305	U. Avlidna som före döden fått informerande samtal om att han/hon är döende, andel (%)
1306	U. Avlidna som hade någon närvarande vid dödsögonblicket, andel (%)
1307	U. Avlidna som smärtskattats, andel (%)
1308	U. Avskrivningar egna lokaler, kr/kvm BRA
1309	U. Avskrivningar och finansiella kostnader lantmäteri, kkr
1310	U. Avslutade inom AME-verksamhet, andel (%)
1311	U. Avslutade inom AME-verksamhet, andel (%) kvinnor
1312	U. Avslutade inom AME-verksamhet, andel (%) män
1313	U. Avslutade inom AME-verksamhet, antal
1314	U. Avslutade inom AME-verksamhet, antal kvinnor
1315	U. Avslutade inom AME-verksamhet, antal män
1316	U. Barnfattigdomsindex (%)
1317	U. Barnfattigdomsindex, (%)
1318	U. Barn i befolkningen som ingår i familjer med ekonomiskt bistånd, andel (%)
1319	U. Barn med vårdrelaterade infektioner bland barn intagna för neonatalvård, andel (%)
1320	U. Barn och unga med familjehemsvård, andel av insatser till barn och unga (%)
1321	U. Barn och ungdomar med diabetes som når behandlingsmålet för HbA1c (blodsockervärde), andel (%)
1322	U. Befolkningsförändring under senaste femårsperioden, (%)
1323	U. Betygspoäng efter avslutad gymnasieutbildning, specialutf. program, genomsnitt
1324	U. Betygspoäng efter avslutad gymnasieutbildning, studieförb. program, genomsnitt
1325	U. Betygspoäng efter avslutad gymnasieutbildning, yrkesförb. program, genomsnitt
1326	U. Betygspoäng i gymnasieskolan, avvikelse från modellberäknat värde, procentenheter
1327	U. Bilarnas energieffektivitet, hela beståndet personbilar, kWh/km
1328	U. Bilinnehav, bilar/1000 invånare
1329	U. Biståndsbeslut inom äldreomsorg som följts upp under ett kvartal, andel (%)
1330	U. Biståndsmottagare i befolkningen, andel (%)
1331	U. Bloddialyspatienter med AV-fistel eller AV-graft, andel (%)
1332	U. Boende i äldreboende med många läkemedel, andel (%)
1333	U. Boende i äldreboende med många psykofarmaka, andel (%)
1334	U. Boende i äldreboende med olämpliga läkemedel, andel (%)
1335	U. Boende i äldreboende med olämpliga läkemedelskombinationer, andel (%)
1336	U. Boende med demenssjukdom som bor i anpassat demensboende om högst tio personer, andel (%)
1337	U. Boenden för personer med funktionsnedsättning har tillgång till kokmöjligheter samt dusch eller badrum (Samtliga = 2, Ett eller flera boenden ej fullvärdiga = 1, Inget boende = 0)
1338	U. Boendeplatser enl. LSS § 9.9 där alla på boendet har möjlighet att äta huvudmålet tillsammans, andel (%)
1339	U. Boendeplatser enl. LSS § 9.9 där den boende använder egen nyckel till sin bostad, andel (%)
1340	U. Boendeplatser enl. LSS § 9.9 där den boende får vara ute på aktiviteter som kräver personalstöd efter kl. 21.00, andel (%)
1341	U. Boendeplatser enl. LSS § 9.9 där den boende har dagligt inflytande över maten (huvudmålet), andel (%)
1342	U. Boendeplatser enl. LSS § 9.9 där den boende har tillgång till egen brevlåda som posten levererar till, andel (%)
1343	U. Boendeplatser enl. LSS § 9.9 där den boende kan ta emot gäster alla kvällar efter kl. 21.00, andel (%)
1344	U. Boendeplatser enl. LSS § 9.9 där den boende som önskar erbjuds en individuellt anpassad aktivitet per dag utanför bostaden, andel (%)
1345	U. Boendeplatser enl. LSS § 9.9 där det är möjligt att bli sambo, andel (%)
1346	U. Boendeplatser enl. LSS § 9.9 där hot eller våld mot brukare inte förekommit under de sex senaste månaderna, andel (%)
1347	U. Boendeplatser i särskilt boende där den äldre använder egen nyckel till sin bostad, andel (%)
1348	U. Boendeplatser i särskilt boende där den äldre erbjuds daglig utevistelse, andel (%)
1349	U. Boendeplatser i särskilt boende där den äldre erbjuds kvarboende i livets slutskede, andel (%)
1350	U. Boendeplatser i särskilt boende där den äldre erbjuds personlig omvårdnad varje vecka, andel (%)
1351	U. Boendeplatser i särskilt boende där den äldre erbjuds tid utifrån sina egna önskemål dagligen, andel (%)
1352	U. Boendeplatser i särskilt boende där den äldre serveras kvälls/nattmål, andel (%)
1353	U. Boendeplatser i särskilt boende där den äldre själv kan välja tid för nattvila, andel (%)
1354	U. Boendeplatser i särskilt boende där den äldre själv kan välja tid för uppstigning på morgonen, andel (%)
1355	U. Boendeplatser i särskilt boende som erbjuder minst en organiserad och gemensam aktivitet per dag under helgen, andel (%)
1356	U. Boendeplatser i särskilt boende som erbjuder minst två organiserade och gemensamma aktiviteter under vardagar, andel (%)
1357	U. Boendeplatser i särskilt boende som erbjuder sammanboende för maka/make, andel (%)
1358	U. Bostäder, area enl EES, m2 Atemp
1359	U. Bostäder, inköpt el enl EES, exL hushållsel, kWh/m2 Atemp
1360	U. Bostäder, inköpt el enl EES, kWh/m2 Atemp
1361	U. Bostäder, inköpt energi enl EES, exL hushållsel, kWh/m2 Atemp
1362	U. Bostäder, inköpt energi enl EES, kWh/m2 Atemp
1363	U. Bristning III & IV vid vaginal förlossning, andel (%)
1364	U. Brukarrevision genomförs i frågor som rör psykisk funktionsnedsättning (Ja=1, Nej=0)
1365	U. Brukarråd finns i kommunen för människor med psykisk funktionsnedsättning (Ja=1, Nej=0)
1366	U. Brukarundersökningar genomförs återkommande i frågor som rör psykisk funktionsnedsättning (Ja=1, Nej=0)
1367	U. Bruksarea totalt för hela fastighetsbeståndet egna lokaler, kvm BRA
1368	U. Brytpunktssamtal i livets slutskede för patienter och anhöriga, andel (%)
1369	U. Byggnader, el från solceller enl EES, MWh
1370	U. Byggnader, el från vindkraft enl EES, MWh
1371	U. Byggnader, energikostnad enl EES, kr/invån
1372	U. Byggnader, energikostnad enl EES, kr/invån.
1373	U. Byggnader, solvärme enl EES, MWh
1374	U. Cancerpatienter i livets slutskede som har skattat sin smärta med VAS/NRS, andel (%)
1375	U. Cancerpatienter i livets slutskede som har vidbehovsordination av opiater, andel (%)
1376	U. Clopidogrelbeh. vid icke ST-höjningsinfarkt, andel (%)
1377	U. Dagens Nyheters Nutidsorientering för åk. 9, genomsnittligt antal rätt av 35
1378	U. Dagkirurgiska operationer vid livmoderframfall, andel (%)
1379	U. Dagkirurgiska operationer vid ljumskbråck, andel (%)
1380	U. Delaktighet inom missbruks- och beroendevården, omdöme
1381	U. Delaktighetsindex, andel (%) av maxpoäng
1382	U. Deltagartillfällen i idrottsföreningar, antal/inv 13-16 år
1383	U. Deltagartillfällen i idrottsföreningar, antal/inv 17-20 år
1384	U. Deltagartillfällen i idrottsföreningar, antal/inv 7-12 år
1385	U. Deltagartillfällen i idrottsföreningar, antal/inv 7-20 år
1386	U. Diabetespatienter över 80 år med metforminbehandlad diabetes som har nedsatt njurfunktion, andel (%)
1387	U. Diabetiker som når mål för kolesterol, andel (%)
1388	U. Dialyspatienter som når mål för blodtryck (<140/90 mmHg), andel (%)
1389	U. Dygn avlösning för anhöriga/närstående per månad och invånare 65+
1390	U. Döda eller amputerade ovan fotled 30 dagar efter operation av kärlförträngning i ben, andel (%)
1391	U. Döda inom 1 år efter vårdtillfälle för blödande magsår, andel (%)
1392	U. Döda inom 28 dygn, antal/1000 levande födda
1393	U. Döda inom 90 dagar efter planerad operation för pulsåderbråck, andel (%)
1394	U. Döda inom ett år efter PCI-behandling vid instabil kranskärlssjukdom, andel (%)
1395	U. Dödfödda, antal/1000 födda
1396	U. Dödlighet efter vård på IVA, SMR
1397	U. Effektivitetstal grundskola inkl. förskoleklass, ranking
1398	U. Ej verkställda biståndsbeslut om äldreomsorg inom 3 månander, andel (%)
1399	U. Ej återaktualiserade ungdomar 13-20 år ett år efter avslutad utredning eller insats, andel (%)
1400	U. Ej återaktualiserade vuxna med missbruksproblem 21-64 år ett år efter avslutad utredning eller insats, andel (%)
1401	U. Ekologiska livsmedel i kommunen, andel (%)
1402	U. Elever i åk 5 som känner sig nyfikna och har lust att lära sig mer, andel (%)
1403	U. Elever i åk 5 som känner sig nyfikna och har lust att lära sig mer (instämmer helt), andel (%)
1404	U. Elever i åk 5 som känner sig trygga i skolan, andel (%)
1405	U. Elever i åk 5 som känner sig trygga i skolan (instämmer helt), andel (%)
1406	U. Elever i åk 5 som upplever att lärarna förväntar sig att man ska nå målen i alla ämnen, andel (%)
1407	U. Elever i åk 5 som upplever att lärarna förväntar sig att man ska nå målen i alla ämnen (instämmer helt), andel (%)
1408	U. Elever i åk 5 som upplever att lärarna tar hänsyn till elevernas åsikter, andel (%)
1409	U. Elever i åk 5 som upplever att lärarna tar hänsyn till elevernas åsikter (instämmer helt), andel (%)
1410	U. Elever i åk 5 som upplever att man får hjälp av lärarna vid behov, andel (%)
1411	U. Elever i åk 5 som upplever att man får hjälp av lärarna vid behov (instämmer helt), andel (%)
1412	U. Elever i åk 5 som upplever att man får veta hur det går i skolarbetet, andel (%)
1413	U. Elever i åk 5 som upplever att man får veta hur det går i skolarbetet (instämmer helt), andel (%)
1414	U. Elever i åk 5 som upplever att man vet vad man ska göra för att uppnå målen, andel (%)
1415	U. Elever i åk 5 som upplever att man vet vad man ska göra för att uppnå målen (instämmer helt), andel (%)
1416	U. Elever i åk 8 som känner sig nyfikna och har lust att lära sig mer, andel (%)
1417	U. Elever i åk 8 som känner sig nyfikna och har lust att lära sig mer (instämmer helt), andel (%)
1418	U. Elever i åk 8 som känner sig trygga i skolan, andel (%)
1419	U. Elever i åk 8 som känner sig trygga i skolan (instämmer helt), andel (%)
1420	U. Elever i åk 8 som upplever att lärarna förväntar sig att man ska nå målen i alla ämnen, andel (%)
1421	U. Elever i åk 8 som upplever att lärarna förväntar sig att man ska nå målen i alla ämnen (instämmer helt), andel (%)
1422	U. Elever i åk 8 som upplever att lärarna tar hänsyn till elevernas åsikter, andel (%)
1423	U. Elever i åk 8 som upplever att lärarna tar hänsyn till elevernas åsikter (instämmer helt), andel (%)
1424	U. Elever i åk 8 som upplever att man får hjälp av lärarna vid behov, andel (%)
1425	U. Elever i åk 8 som upplever att man får hjälp av lärarna vid behov (instämmer helt), andel (%)
1426	U. Elever i åk 8 som upplever att man får veta hur det går i skolarbetet, andel (%)
1427	U. Elever i åk 8 som upplever att man får veta hur det går i skolarbetet (instämmer helt), andel (%)
1428	U. Elever i åk 8 som upplever att man vet vad man ska göra för att uppnå målen, andel (%)
1429	U. Elever i åk 8 som upplever att man vet vad man ska göra för att uppnå målen (instämmer helt), andel (%)
1430	U. Elever i åk. 9 behöriga till gymnasieskolan, andel (%)
1431	U. Elever i åk. 9 som fått ett högre kursbetyg än provbetyg för ämnesprov i engelska, andel (%)
1432	U. Elever i åk. 9 som fått ett högre kursbetyg än provbetyg för ämnesprov i matematik, andel (%)
1433	U. Elever i åk. 9 som fått ett högre kursbetyg än provbetyg för ämnesprov i svenska, andel (%)
1434	U. Elever i åk. 9 som fått ett lägre kursbetyg än provbetyg för ämnesprov i engelska, andel (%)
1435	U. Elever i åk. 9 som fått ett lägre kursbetyg än provbetyg för ämnesprov i matematik, andel (%)
1436	U. Elever i åk. 9 som fått ett lägre kursbetyg än provbetyg för ämnesprov i svenska, andel (%)
1437	U. Elever i åk. 9 som förväntas uppnå målen, kommunala skolor, modellberäknat värde, andel (%)
1438	U. Elever i åk. 9 som uppnått målen, kommunala skolor (andel), avvikelse från modellberäknat värde, (%)
1439	U. Elever i åk 9 utan betyg i ett, flera eller alla ämnen, kommunala skolor, andel (%)
1440	U. Elever som uppnått kravnivån för ämnesproven för svenska och matematik i åk 3, kommunala skolor, genomsnittlig andel (%)
1441	U. Elever som uppnått kravnivån för ämnesprovet i matematik i åk 3, kommunala skolor, andel (%)
1442	U. Elever som uppnått kravnivån för ämnesprovet i svenska i åk 3, kommunala skolor, andel (%)
1443	U. Elförbrukning lokaler, kWh/kvm
1444	U. Elförbrukning lokaler (sjukhus kategori 1), kWh/kvm
1445	U. Elförbrukning lokaler (sjukhus kategori 2), kWh/kvm
1446	U. Elförbrukning lokaler (sjukhus kategori 3), kWh/kvm
1447	U. Elförbrukning lokaler (sjukhus), kWh/kvm
1448	U. Elförbrukning lokaler (vårdcentraler), kWh/kvm
1449	U. Elförbrukning lokaler (övriga anläggningar), kWh/kvm
1450	U. Energiprestanda kommunens/landstingets personbilar enl MFS, kWh/km
1451	U. Enskildes medverkan (Ja=1, Nej=0)
1452	U. Erbjuds arbets- träning / syssel- sättning (Ja=1, Nej=0)
1453	U. Erbjuds familje- eller nätverks- arbete (Ja=1, Nej=0)
1454	U. Erbjuds strukturerad öppenvård, mindre omfattande (Ja=1, Nej=0)
1455	U. Erbjuds strukturerad öppenvård, program som pågår dagligen (Ja=1, Nej=0)
1456	U. Erbjuds Stöd och tillsyn i eget boende, i syfte att utveckla förmågan att klara eget boende (Ja=1, Nej=0)
1457	U. Erbjuds Stöd och tillsyn i eget boende (Ja=1, Nej=0)
1458	U. Erfarna socionomer, andel (%)
1459	U. Ersättning för krishantering, kr/inv
1460	U. Etablerade på arbetsmarknaden eller studerar 2 år efter avslutad gymnasieutbildning, andel (%)
1461	U. Etablerade på arbetsmarknaden eller studerar 2 år efter avslutad gymnasieutbildning, specialutformat program. , andel (%)
1462	U. Etablerade på arbetsmarknaden eller studerar 2 år efter avslutad gymnasieutbildning, studeiförberedande programinriktning, andel (%)
