Kommun;Nyckeltal;År;Visat_Värde
Gävle;U. Invånare 18-64 år med låg inkomst, andel (%);2010;19.4
Gävle;U. Kostnad försörjningsstöd, kr/utredning;2011;11880
Göteborg;Arbetslöshet, (%);2000;7.006406
Göteborg;Arbetslöshet, (%);2001;6.298323
Göteborg;Arbetslöshet, (%);2002;5.834006
Göteborg;Arbetslöshet, (%);2003;6.040143
Göteborg;Arbetslöshet, (%);2004;6.532865
Göteborg;Arbetslöshet, (%);2005;6.408574
Göteborg;Arbetslöshet, (%);2006;6.590476
Göteborg;Arbetslöshet, (%);2007;4.808748
Göteborg;Arbetslöshet, (%);2008;3.919255
Göteborg;Arbetslöshet, (%);2009;6.118117
Göteborg;Arbetslöshet, (%);2010;7.973901
Göteborg;Arbetslöshet, (%);2011;6.788058
Göteborg;Arbetslöshet, (%);2012;6.77589
Göteborg;Invånare 0-64 år, andel (%);2000;83.990449
Göteborg;Invånare 0-64 år, andel (%);2001;84.30741
Göteborg;Invånare 0-64 år, andel (%);2002;84.558484
Göteborg;Invånare 0-64 år, andel (%);2003;84.764724
Göteborg;Invånare 0-64 år, andel (%);2004;84.949212
Göteborg;Invånare 0-64 år, andel (%);2005;85.108528
Göteborg;Invånare 0-64 år, andel (%);2006;85.280455
Göteborg;Invånare 0-64 år, andel (%);2007;85.338661
Göteborg;Invånare 0-64 år, andel (%);2008;85.328381
Göteborg;Invånare 0-64 år, andel (%);2009;85.279798
Göteborg;Invånare 0-64 år, andel (%);2010;85.165187
Göteborg;Invånare 0-64 år, andel (%);2011;85.056517
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2000;2964.862203
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2001;2578.120259
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2002;2496.166731
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2003;2303.05718
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2004;2065.11539
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2005;2032.391709
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2006;2209.360969
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2007;2076.143562
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2008;2096.39602
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2009;2485.942089
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2010;2654.852253
Göteborg;Kostnad ekonomiskt bistånd, kr/inv;2011;2638.473483
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;3529.99921
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;3057.999612
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;2952.000319
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;2716.999571
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;2431.000064
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;2388.000058
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;2590.700247
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;2432.828839
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;2456.856681
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;2915.042182
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;3117.297509
Göteborg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;3102.023895
Göteborg;Nettokostnad äldreomsorg, kr/inv;2000;7146.983546
Göteborg;Nettokostnad äldreomsorg, kr/inv;2001;7202
Göteborg;Nettokostnad äldreomsorg, kr/inv;2002;7049
Göteborg;Nettokostnad äldreomsorg, kr/inv;2003;6676
Göteborg;Nettokostnad äldreomsorg, kr/inv;2004;7051.77
Göteborg;Nettokostnad äldreomsorg, kr/inv;2005;6694.84
Göteborg;Nettokostnad äldreomsorg, kr/inv;2006;6963.09
Göteborg;Nettokostnad äldreomsorg, kr/inv;2007;7245.091205
Göteborg;Nettokostnad äldreomsorg, kr/inv;2008;7591.660886
Göteborg;Nettokostnad äldreomsorg, kr/inv;2009;7411.262886
Göteborg;Nettokostnad äldreomsorg, kr/inv;2010;7507.516287
Göteborg;Nettokostnad äldreomsorg, kr/inv;2011;7675.591017
Göteborg;U. Invånare 18-64 år med låg inkomst, andel (%);2009;22.842304
Götene;Arbetslöshet, (%);2000;5.048265
Götene;Arbetslöshet, (%);2001;4.74758
Götene;Arbetslöshet, (%);2002;4.177066
Götene;Arbetslöshet, (%);2003;3.690085
Götene;Arbetslöshet, (%);2004;4.231275
Götene;Arbetslöshet, (%);2005;4.839135
Götene;Arbetslöshet, (%);2006;4.696829
Götene;Arbetslöshet, (%);2007;3.51706
Götene;Arbetslöshet, (%);2008;2.971458
Götene;Arbetslöshet, (%);2009;5.549027
Götene;Arbetslöshet, (%);2010;7.79858
Götene;Arbetslöshet, (%);2011;6.221763
Götene;Arbetslöshet, (%);2012;5.968779
Götene;Invånare 0-64 år, andel (%);2000;82.475415
Götene;Invånare 0-64 år, andel (%);2001;82.174248
Götene;Invånare 0-64 år, andel (%);2002;82.145883
Götene;Invånare 0-64 år, andel (%);2003;81.873461
Götene;Invånare 0-64 år, andel (%);2004;81.660232
Götene;Invånare 0-64 år, andel (%);2005;81.535834
Götene;Invånare 0-64 år, andel (%);2006;81.564936
Götene;Invånare 0-64 år, andel (%);2007;81.272978
Götene;Invånare 0-64 år, andel (%);2008;80.748949
Götene;Invånare 0-64 år, andel (%);2009;80.357955
Götene;Invånare 0-64 år, andel (%);2010;79.823036
Götene;Invånare 0-64 år, andel (%);2011;78.841176
Götene;Kostnad ekonomiskt bistånd, kr/inv;2000;625.163645
Götene;Kostnad ekonomiskt bistånd, kr/inv;2001;310.618658
Götene;Kostnad ekonomiskt bistånd, kr/inv;2002;372.12085
Götene;Kostnad ekonomiskt bistånd, kr/inv;2003;311.937885
Götene;Kostnad ekonomiskt bistånd, kr/inv;2004;351.138996
Götene;Kostnad ekonomiskt bistånd, kr/inv;2005;353.865518
Götene;Kostnad ekonomiskt bistånd, kr/inv;2006;367.235126
Götene;Kostnad ekonomiskt bistånd, kr/inv;2007;321.231618
Götene;Kostnad ekonomiskt bistånd, kr/inv;2008;410.317157
Götene;Kostnad ekonomiskt bistånd, kr/inv;2009;525.633247
Götene;Kostnad ekonomiskt bistånd, kr/inv;2010;648.566891
Götene;Kostnad ekonomiskt bistånd, kr/inv;2011;702.147099
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;758
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;378
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;453
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;381
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;430
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;434
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;450.236518
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;395.250212
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;508.139315
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;654.11476
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;812.505921
Götene;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;890.584259
Götene;Nettokostnad äldreomsorg, kr/inv;2000;7115.85779
Götene;Nettokostnad äldreomsorg, kr/inv;2001;7501
Götene;Nettokostnad äldreomsorg, kr/inv;2002;7037
Götene;Nettokostnad äldreomsorg, kr/inv;2003;7428
Götene;Nettokostnad äldreomsorg, kr/inv;2004;7252.64
Götene;Nettokostnad äldreomsorg, kr/inv;2005;7496.39
Götene;Nettokostnad äldreomsorg, kr/inv;2006;7691.72
Götene;Nettokostnad äldreomsorg, kr/inv;2007;7757.965686
Götene;Nettokostnad äldreomsorg, kr/inv;2008;8078.868934
Götene;Nettokostnad äldreomsorg, kr/inv;2009;8200.515698
Götene;Nettokostnad äldreomsorg, kr/inv;2010;8554.488391
Götene;Nettokostnad äldreomsorg, kr/inv;2011;9004.263743
Götene;U. Invånare 18-64 år med låg inkomst, andel (%);2009;18.63137508
Götene;U. Invånare 18-64 år med låg inkomst, andel (%);2010;18.2
Götene;U. Kostnad försörjningsstöd, kr/utredning;2009;10514
Habo;Arbetslöshet, (%);2000;3.758621
Habo;Arbetslöshet, (%);2001;3.03396
Habo;Arbetslöshet, (%);2002;3.280977
Habo;Arbetslöshet, (%);2003;2.579536
Habo;Arbetslöshet, (%);2004;3.159722
Habo;Arbetslöshet, (%);2005;4.064208
Habo;Arbetslöshet, (%);2006;3.692463
Habo;Arbetslöshet, (%);2007;2.574192
Habo;Arbetslöshet, (%);2008;1.948156
Habo;Arbetslöshet, (%);2009;4.07319
Habo;Arbetslöshet, (%);2010;5.073495
Habo;Arbetslöshet, (%);2011;4.338154
Habo;Arbetslöshet, (%);2012;3.945687
Habo;Invånare 0-64 år, andel (%);2000;87.721863
Habo;Invånare 0-64 år, andel (%);2001;87.6465
Habo;Invånare 0-64 år, andel (%);2002;87.55217
Habo;Invånare 0-64 år, andel (%);2003;86.914716
Habo;Invånare 0-64 år, andel (%);2004;86.636606
Habo;Invånare 0-64 år, andel (%);2005;86.516968
Habo;Invånare 0-64 år, andel (%);2006;86.415728
Habo;Invånare 0-64 år, andel (%);2007;86.081928
Habo;Invånare 0-64 år, andel (%);2008;85.854076
Habo;Invånare 0-64 år, andel (%);2009;85.169571
Habo;Invånare 0-64 år, andel (%);2010;84.666232
Habo;Invånare 0-64 år, andel (%);2011;84.087551
Habo;Kostnad ekonomiskt bistånd, kr/inv;2000;338.60639
Habo;Kostnad ekonomiskt bistånd, kr/inv;2001;209.475135
Habo;Kostnad ekonomiskt bistånd, kr/inv;2002;222.382513
Habo;Kostnad ekonomiskt bistånd, kr/inv;2003;214.679348
Habo;Kostnad ekonomiskt bistånd, kr/inv;2004;283.301701
Habo;Kostnad ekonomiskt bistånd, kr/inv;2005;356.449909
Habo;Kostnad ekonomiskt bistånd, kr/inv;2006;370.974116
Habo;Kostnad ekonomiskt bistånd, kr/inv;2007;430.26506
Habo;Kostnad ekonomiskt bistånd, kr/inv;2008;452.688581
Habo;Kostnad ekonomiskt bistånd, kr/inv;2009;535.600525
Habo;Kostnad ekonomiskt bistånd, kr/inv;2010;562.145052
Habo;Kostnad ekonomiskt bistånd, kr/inv;2011;514.130033
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;386
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;239
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;254
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;247
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;327
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;412
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;429.290042
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;499.832046
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;527.276751
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;628.863711
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;663.954256
Habo;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;611.422295
Habo;Nettokostnad äldreomsorg, kr/inv;2000;4356.160368
Habo;Nettokostnad äldreomsorg, kr/inv;2001;4947
Habo;Nettokostnad äldreomsorg, kr/inv;2002;4804
Habo;Nettokostnad äldreomsorg, kr/inv;2003;4563
Habo;Nettokostnad äldreomsorg, kr/inv;2004;4801.51
Habo;Nettokostnad äldreomsorg, kr/inv;2005;5278.7
Habo;Nettokostnad äldreomsorg, kr/inv;2006;5344.2
Habo;Nettokostnad äldreomsorg, kr/inv;2007;6028.433735
Habo;Nettokostnad äldreomsorg, kr/inv;2008;6138.134144
Habo;Nettokostnad äldreomsorg, kr/inv;2009;6464.024733
Habo;Nettokostnad äldreomsorg, kr/inv;2010;6474.629923
Habo;Nettokostnad äldreomsorg, kr/inv;2011;7037.033617
Habo;U. Invånare 18-64 år med låg inkomst, andel (%);2009;17.18033823
Habo;U. Invånare 18-64 år med låg inkomst, andel (%);2010;16.3
Hagfors;Arbetslöshet, (%);2000;13.572755
Hagfors;Arbetslöshet, (%);2001;12.28695
Hagfors;Arbetslöshet, (%);2002;9.676591
Hagfors;Arbetslöshet, (%);2003;7.794554
Hagfors;Arbetslöshet, (%);2004;8.015167
Hagfors;Arbetslöshet, (%);2005;7.860434
Hagfors;Arbetslöshet, (%);2006;7.709751
Hagfors;Arbetslöshet, (%);2007;5.074024
Hagfors;Arbetslöshet, (%);2008;4.810575
Hagfors;Arbetslöshet, (%);2009;8.968858
Hagfors;Arbetslöshet, (%);2010;10.721302
Hagfors;Arbetslöshet, (%);2011;8.684547
Hagfors;Arbetslöshet, (%);2012;9.122553
Hagfors;Invånare 0-64 år, andel (%);2000;75.60993
Hagfors;Invånare 0-64 år, andel (%);2001;75.493787
Hagfors;Invånare 0-64 år, andel (%);2002;75.342466
Hagfors;Invånare 0-64 år, andel (%);2003;75.043962
Hagfors;Invånare 0-64 år, andel (%);2004;74.799941
Hagfors;Invånare 0-64 år, andel (%);2005;74.596986
Hagfors;Invånare 0-64 år, andel (%);2006;74.327721
Hagfors;Invånare 0-64 år, andel (%);2007;74.032171
Hagfors;Invånare 0-64 år, andel (%);2008;73.539519
Hagfors;Invånare 0-64 år, andel (%);2009;73.17189
Hagfors;Invånare 0-64 år, andel (%);2010;72.740385
Hagfors;Invånare 0-64 år, andel (%);2011;72.195082
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2000;693.343054
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2001;693.032967
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2002;695.410959
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2003;820.981096
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2004;893.111292
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2005;816.091325
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2006;752.113964
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2007;827.984299
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2008;986.332396
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2009;1150.2849
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2010;1223.717949
Hagfors;Kostnad ekonomiskt bistånd, kr/inv;2011;1201.432991
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;917
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;918
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;923
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;1094.000195
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;1194
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;1094.000402
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;1011.8889
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;1118.411477
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;1341.227698
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1572.031149
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;1682.308879
Hagfors;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;1664.147964
Hagfors;Nettokostnad äldreomsorg, kr/inv;2000;11940.40287
Hagfors;Nettokostnad äldreomsorg, kr/inv;2001;11665
Hagfors;Nettokostnad äldreomsorg, kr/inv;2002;11706
Hagfors;Nettokostnad äldreomsorg, kr/inv;2003;13005
Hagfors;Nettokostnad äldreomsorg, kr/inv;2004;13278.23
Hagfors;Nettokostnad äldreomsorg, kr/inv;2005;12906.8
Hagfors;Nettokostnad äldreomsorg, kr/inv;2006;12866
Hagfors;Nettokostnad äldreomsorg, kr/inv;2007;13632.34049
Hagfors;Nettokostnad äldreomsorg, kr/inv;2008;14294.98594
Hagfors;Nettokostnad äldreomsorg, kr/inv;2009;14227.68281
Hagfors;Nettokostnad äldreomsorg, kr/inv;2010;14193.34936
Hagfors;Nettokostnad äldreomsorg, kr/inv;2011;15769.90718
Hagfors;U. Invånare 18-64 år med låg inkomst, andel (%);2009;24.33342689
Hagfors;U. Invånare 18-64 år med låg inkomst, andel (%);2010;24.1
Hallsberg;Arbetslöshet, (%);2000;6.180443
Hallsberg;Arbetslöshet, (%);2001;6.190373
Hallsberg;Arbetslöshet, (%);2002;6.260832
Hallsberg;Arbetslöshet, (%);2003;5.323399
Hallsberg;Arbetslöshet, (%);2004;5.544148
Hallsberg;Arbetslöshet, (%);2005;6.93667
Hallsberg;Arbetslöshet, (%);2006;6.924599
Hallsberg;Arbetslöshet, (%);2007;5.405405
Hallsberg;Arbetslöshet, (%);2008;4.878585
Hallsberg;Arbetslöshet, (%);2009;7.417613
Hallsberg;Arbetslöshet, (%);2010;9.697037
Hallsberg;Arbetslöshet, (%);2011;7.683766
Hallsberg;Arbetslöshet, (%);2012;8.195807
Hallsberg;Invånare 0-64 år, andel (%);2000;81.319732
Hallsberg;Invånare 0-64 år, andel (%);2001;81.32719
Hallsberg;Invånare 0-64 år, andel (%);2002;81.636956
Hallsberg;Invånare 0-64 år, andel (%);2003;81.557508
Hallsberg;Invånare 0-64 år, andel (%);2004;81.312902
Hallsberg;Invånare 0-64 år, andel (%);2005;81.181848
Hallsberg;Invånare 0-64 år, andel (%);2006;81.010009
Hallsberg;Invånare 0-64 år, andel (%);2007;80.73749
Hallsberg;Invånare 0-64 år, andel (%);2008;80.374934
Hallsberg;Invånare 0-64 år, andel (%);2009;79.842468
Hallsberg;Invånare 0-64 år, andel (%);2010;79.279869
Hallsberg;Invånare 0-64 år, andel (%);2011;79.013641
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2000;740.009563
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2001;383.051065
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2002;374.713629
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2003;404.525242
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2004;287.034543
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2005;444.876526
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2006;608.883365
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2007;632.171863
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2008;562.860514
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2009;758.910404
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2010;971.914894
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv;2011;1025.314795
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;910
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;471
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;459
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;496
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;353
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;548
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;751.614987
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;782.996674
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;700.29359
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;950.509701
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;1225.928984
Hallsberg;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;1297.642762
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2000;9840.204654
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2001;10596
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2002;9294
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2003;9945
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2004;9315.27
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2005;9388.51
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2006;9576.57
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2007;9491.026985
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2008;9789.001049
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2009;9668.066951
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2010;9687.986907
Hallsberg;Nettokostnad äldreomsorg, kr/inv;2011;10121.85205
Hallsberg;U. Invånare 18-64 år med låg inkomst, andel (%);2009;19.39407342
Hallsberg;U. Invånare 18-64 år med låg inkomst, andel (%);2010;20.3
Hallstahammar;Arbetslöshet, (%);2000;6.916842
Hallstahammar;Arbetslöshet, (%);2001;5.871041
Hallstahammar;Arbetslöshet, (%);2002;6.500566
Hallstahammar;Arbetslöshet, (%);2003;5.471332
Hallstahammar;Arbetslöshet, (%);2004;4.945869
Hallstahammar;Arbetslöshet, (%);2005;6.015124
Hallstahammar;Arbetslöshet, (%);2006;6.159713
Hallstahammar;Arbetslöshet, (%);2007;4.410751
Hallstahammar;Arbetslöshet, (%);2008;3.992657
Hallstahammar;Arbetslöshet, (%);2009;7.040312
Hallstahammar;Arbetslöshet, (%);2010;10.194508
Hallstahammar;Arbetslöshet, (%);2011;7.784976
Hallstahammar;Arbetslöshet, (%);2012;8.822192
Hallstahammar;Invånare 0-64 år, andel (%);2000;80.835104
Hallstahammar;Invånare 0-64 år, andel (%);2001;80.587297
Hallstahammar;Invånare 0-64 år, andel (%);2002;80.415054
Hallstahammar;Invånare 0-64 år, andel (%);2003;80.331139
Hallstahammar;Invånare 0-64 år, andel (%);2004;79.864344
Hallstahammar;Invånare 0-64 år, andel (%);2005;79.398195
Hallstahammar;Invånare 0-64 år, andel (%);2006;79.07858
Hallstahammar;Invånare 0-64 år, andel (%);2007;78.909574
Hallstahammar;Invånare 0-64 år, andel (%);2008;78.599973
Hallstahammar;Invånare 0-64 år, andel (%);2009;78.244199
Hallstahammar;Invånare 0-64 år, andel (%);2010;78.009885
Hallstahammar;Invånare 0-64 år, andel (%);2011;77.528902
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2000;1161.600505
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2001;585.869652
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2002;473.644668
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2003;453.067624
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2004;467.20641
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2005;559.757272
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2006;578.513496
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2007;622.805851
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2008;638.870388
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2009;812.785086
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2010;1109.456343
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv;2011;1240.672622
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2000;1437.000082
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2001;727
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2002;589
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2003;564
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2004;585
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2005;705
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2006;731.567886
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2007;789.265251
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2008;812.812474
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2009;1038.779993
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2010;1422.199696
Hallstahammar;Kostnad ekonomiskt bistånd, kr/inv 0-64 år;2011;1600.271118
Hallstahammar;Nettokostnad äldreomsorg, kr/inv;2000;7637.402881
Hallstahammar;Nettokostnad äldreomsorg, kr/inv;2001;8183
